2.809340865788799158e-01,-7.835318093366468173e-02,5.627450083880249920e-01,-1.208328116085409132e+00,-2.696481462745499158e-01,-2.031825527805845577e-01,-1.799905366859857747e-01,-1.683185068350351865e-01,-1.612999506052792964e-01,-1.566119624012924094e-01
-5.130076643639953637e-01,-3.112254023736005237e-01,-1.773987823552112542e-01,-4.620078090914799263e-01,-4.342347932896424845e-01,-5.356700092257807855e-01,-5.666104754470981941e-01,-5.814091970989326841e-01,-5.900621191193303750e-01,-5.957374270071443823e-01
2.168399057912223371e-01,1.225359242268564408e-01,-6.282581053752148703e-01,-4.620078090914799263e-01,1.293697357798592185e-01,-3.174082860876643354e-03,-4.726104645672430521e-02,-6.907253811469621363e-02,-8.207822908868729617e-02,-9.070903453442602515e-02
-1.679372095088512221e-02,1.297695854209083843e-01,5.384079524947840145e-01,-4.620078090914799263e-01,1.293697357798592185e-01,-3.174082860876643354e-03,-4.726104645672430521e-02,-6.907253811469621363e-02,-8.207822908868729617e-02,-9.070903453442602515e-02
-8.748287218179163771e-01,-1.575101020000018726e-01,-1.888810579974057602e-01,-1.208328116085409132e+00,-2.696481462745499158e-01,-2.031825527805845577e-01,-1.799905366859857747e-01,-1.683185068350351865e-01,-1.612999506052792964e-01,-1.566119624012924094e-01
1.361231165983757707e+00,1.690380319029030909e-01,-3.538112059265178799e-01,2.843124979024492238e-01,1.492996824911411724e-01,6.681538171429636519e-02,3.903502474843936754e-02,2.520145617147542469e-02,1.694001080898135947e-02,1.145731058651583423e-02
-3.516067509462701968e-01,4.816355335029938733e-01,7.507663224178408035e-01,-1.208328116085409132e+00,4.365781936447580835e-01,6.508209140267241510e-01,7.186713418794608010e-01,7.516456249959149183e-01,7.710970528809069080e-01,7.839135756663058174e-01
-9.559068334841658299e-01,-1.070501482706383900e+00,-7.391659316767109633e-01,-4.620078090914799263e-01,-9.978393223591441874e-01,-1.068165935590685400e+00,-1.085959904437471923e+00,-1.093745856083168766e+00,-1.098046009149973079e+00,-1.100765819479862628e+00
4.204939963584577445e-01,2.413746438434203612e-01,-1.740654362910319108e-01,2.843124979024492238e-01,1.492996824911411724e-01,6.681538171429636519e-02,3.903502474843936754e-02,2.520145617147542469e-02,1.694001080898135947e-02,1.145731058651583423e-02
9.787336354767670610e-01,-8.000658920659094175e-02,-6.351864681239567378e-01,-1.208328116085409132e+00,-2.696481462745499158e-01,-2.031825527805845577e-01,-1.799905366859857747e-01,-1.683185068350351865e-01,-1.612999506052792964e-01,-1.566119624012924094e-01
-3.780988207135688173e-01,1.421701474678541410e-01,5.880814772313772698e-01,-1.208328116085409132e+00,-2.696481462745499158e-01,-2.031825527805845577e-01,-1.799905366859857747e-01,-1.683185068350351865e-01,-1.612999506052792964e-01,-1.566119624012924094e-01
1.932968825297430859e+00,1.528966336384622204e+00,2.282793096110462550e-01,2.843124979024492238e-01,2.702906398197675752e+00,2.406797480669931932e+00,2.295655384207322403e+00,2.238280866962929050e+00,2.203350204157245695e+00,2.179877184247395849e+00
-1.215940037684621666e+00,-7.052015924067731589e-01,-7.828444793326838624e-01,2.843124979024492238e-01,-6.885959750402407265e-01,-7.064887024495422052e-01,-7.087580648180399345e-01,-7.091770311362309842e-01,-7.092214746568106243e-01,-7.091545269904464543e-01
-8.234449416559754820e-01,-6.363095810348522452e-01,-5.598223282133418799e-01,1.776953111890307468e+00,-9.812011085881641170e-01,-7.198386003217891460e-01,-6.291124061146124991e-01,-5.834783720880021285e-01,-5.560658171455835630e-01,-5.377930735376414972e-01
-6.918501734402485726e-01,-2.257131932582037981e-01,-2.825962804409127838e-01,-1.208328116085409132e+00,-2.696481462745499158e-01,-2.031825527805845577e-01,-1.799905366859857747e-01,-1.683185068350351865e-01,-1.612999506052792964e-01,-1.566119624012924094e-01
-1.076667584255102117e+00,-1.125718429820978583e+00,-7.831446033417260866e-01,-1.208328116085409132e+00,-7.418023492934834318e-01,-7.731781922697780196e-01,-7.795431439907110072e-01,-7.819554233776793151e-01,-7.831554106514461155e-01,-7.838563756196158527e-01
1.490453304668550638e+00,-5.109261203379561467e-01,-6.236527024564606503e-01,2.843124979024492238e-01,1.492996824911411724e-01,6.681538171429636519e-02,3.903502474843936754e-02,2.520145617147542469e-02,1.694001080898135947e-02,1.145731058651583423e-02
2.189074600101792722e-01,-7.475701794005045198e-01,-6.230584569185569910e-01,2.843124979024492238e-01,1.492996824911411724e-01,6.681538171429636519e-02,3.903502474843936754e-02,2.520145617147542469e-02,1.694001080898135947e-02,1.145731058651583423e-02
-1.582183205108946389e+00,-8.333407335585460984e-01,-5.324427651784342519e-01,-4.620078090914799263e-01,-9.978393223591441874e-01,-1.068165935590685400e+00,-1.085959904437471923e+00,-1.093745856083168766e+00,-1.098046009149973079e+00,-1.100765819479862628e+00
-1.842656126863776445e-01,-3.662528964569223278e-01,-3.715575385811898390e-01,-1.208328116085409132e+00,-2.696481462745499158e-01,-2.031825527805845577e-01,-1.799905366859857747e-01,-1.683185068350351865e-01,-1.612999506052792964e-01,-1.566119624012924094e-01
-1.527907137886139521e+00,-8.343741137291249554e-01,-5.750292365965044006e-01,-4.620078090914799263e-01,-9.978393223591441874e-01,-1.068165935590685400e+00,-1.085959904437471923e+00,-1.093745856083168766e+00,-1.098046009149973079e+00,-1.100765819479862628e+00
4.318641052554269555e-01,-4.360060579709922890e-01,-2.698605181172026302e-01,-1.208328116085409132e+00,4.365781936447580835e-01,6.508209140267241510e-01,7.186713418794608010e-01,7.516456249959149183e-01,7.710970528809069080e-01,7.839135756663058174e-01
1.969518365514809632e+00,1.262354252375287977e+00,2.154760193853013650e-01,1.776953111890307468e+00,2.503367532325559086e+00,2.706795185664244485e+00,2.760248422839090221e+00,2.784096479547292002e+00,2.797483408871447530e+00,2.806014317549564208e+00
2.042617445949566513e+00,9.626740029074324356e-01,1.302837309105959518e+00,2.843124979024492238e-01,2.702906398197675752e+00,2.406797480669931932e+00,2.295655384207322403e+00,2.238280866962929050e+00,2.203350204157245695e+00,2.179877184247395849e+00
-7.269985951625124176e-01,-2.567145983755682592e-01,-1.687307320303048086e-01,-1.208328116085409132e+00,-2.696481462745499158e-01,-2.031825527805845577e-01,-1.799905366859857747e-01,-1.683185068350351865e-01,-1.612999506052792964e-01,-1.566119624012924094e-01
4.825206229271588043e-01,2.351743628199471081e-01,6.006686781706116474e-01,2.843124979024492238e-01,1.492996824911411724e-01,6.681538171429636519e-02,3.903502474843936754e-02,2.520145617147542469e-02,1.694001080898135947e-02,1.145731058651583423e-02
-1.371109610353585584e+00,-1.129714166480549675e+00,-7.126274661771445640e-01,-1.208328116085409132e+00,-9.778495259580384236e-01,-1.058176012014374612e+00,-1.079329403350411720e+00,-1.088773881649001574e+00,-1.094089082006576508e+00,-1.097473639014866054e+00
-4.062017486147929124e-01,-1.129920842514665624e+00,-8.347314186359640065e-01,2.843124979024492238e-01,-1.107543803805931537e+00,-1.093155744416711261e+00,-1.082654609601279683e+00,-1.076373717865584334e+00,-1.072296276057659536e+00,-1.069465388992838939e+00
-4.396085587275305184e-01,-5.966966744959977254e-01,-1.744165813816114796e-01,-4.620078090914799263e-01,1.293697357798592185e-01,-3.174082860876643354e-03,-4.726104645672430521e-02,-6.907253811469621363e-02,-8.207822908868729617e-02,-9.070903453442602515e-02
5.806358372544264679e-01,1.398760434891691995e+00,2.033705298405978912e+00,-1.208328116085409132e+00,1.146814462782251631e+00,1.506804365686995606e+00,1.618667285228190034e+00,1.672607128943898180e+00,1.704278312197315293e+00,1.725101504398032004e+00
5.652227916854269951e-01,-1.232018803367869626e-02,-1.698246840432641180e-01,-1.208328116085409132e+00,-2.696481462745499158e-01,-2.031825527805845577e-01,-1.799905366859857747e-01,-1.683185068350351865e-01,-1.612999506052792964e-01,-1.566119624012924094e-01
1.779460756384440900e+00,2.291600902271786921e+00,2.118358276396453910e+00,2.843124979024492238e-01,2.702906398197675752e+00,2.406797480669931932e+00,2.295655384207322403e+00,2.238280866962929050e+00,2.203350204157245695e+00,2.179877184247395849e+00
-1.028713517597183547e+00,-1.085485495179776549e+00,-7.134884469280846631e-01,-4.620078090914799263e-01,-9.978393223591441874e-01,-1.068165935590685400e+00,-1.085959904437471923e+00,-1.093745856083168766e+00,-1.098046009149973079e+00,-1.100765819479862628e+00
-3.150384170353894842e-01,-6.173642779075740883e-01,-1.472568591833274265e-01,-4.620078090914799263e-01,1.293697357798592185e-01,-3.174082860876643354e-03,-4.726104645672430521e-02,-6.907253811469621363e-02,-8.207822908868729617e-02,-9.070903453442602515e-02
3.222851709580142332e-01,2.413746438434203612e-01,-1.740789418714388526e-01,2.843124979024492238e-01,1.492996824911411724e-01,6.681538171429636519e-02,3.903502474843936754e-02,2.520145617147542469e-02,1.694001080898135947e-02,1.145731058651583423e-02
1.051919779675603850e-01,1.142688828622261538e-01,-1.724312610617965147e-01,2.843124979024492238e-01,1.492996824911411724e-01,6.681538171429636519e-02,3.903502474843936754e-02,2.520145617147542469e-02,1.694001080898135947e-02,1.145731058651583423e-02
-3.971868266141128645e-01,-4.571903514678578584e-01,-7.833306802273324321e-01,2.843124979024492238e-01,-6.885959750402407265e-01,-7.064887024495422052e-01,-7.087580648180399345e-01,-7.091770311362309842e-01,-7.092214746568106243e-01,-7.091545269904464543e-01
-1.739278415915944676e-01,-3.052834663927723180e-01,-3.730836691671700067e-01,-1.208328116085409132e+00,-2.696481462745499158e-01,-2.031825527805845577e-01,-1.799905366859857747e-01,-1.683185068350351865e-01,-1.612999506052792964e-01,-1.566119624012924094e-01
-1.283390713831877195e+00,-1.223803431011750931e+00,-8.357612191419904191e-01,-1.208328116085409132e+00,-9.778495259580384236e-01,-1.058176012014374612e+00,-1.079329403350411720e+00,-1.088773881649001574e+00,-1.094089082006576508e+00,-1.097473639014866054e+00
-1.607658234640459316e+00,-1.152138516182110051e+00,-7.197719182123967219e-01,-4.620078090914799263e-01,-9.978393223591441874e-01,-1.068165935590685400e+00,-1.085959904437471923e+00,-1.093745856083168766e+00,-1.098046009149973079e+00,-1.100765819479862628e+00
5.858983338749941261e-01,9.182386555725431387e-01,-3.549456746806978202e-01,1.776953111890307468e+00,-1.100290235148215778e-01,1.368348460599692895e-01,2.182377568311509863e-01,2.584227838963214507e-01,2.823274306907211373e-01,2.981637174480714081e-01
6.975943659500379868e-01,1.712908006747650758e+00,5.062250671171768523e+00,-1.208328116085409132e+00,1.146814462782251631e+00,1.506804365686995606e+00,1.618667285228190034e+00,1.672607128943898180e+00,1.704278312197315293e+00,1.725101504398032004e+00
7.487182286178342139e-01,8.120071740370396474e-02,5.756968599982461576e-01,-4.620078090914799263e-01,1.293697357798592185e-01,-3.174082860876643354e-03,-4.726104645672430521e-02,-6.907253811469621363e-02,-8.207822908868729617e-02,-9.070903453442602515e-02
6.917464395152574941e-01,1.231352847257923599e+00,2.137049999679608625e+00,-4.620078090914799263e-01,2.383668152678219077e+00,2.126809622598740734e+00,2.030176492334123672e+00,1.980244325520247983e+00,1.949857331033884256e+00,1.929424308212093209e+00
-1.057149059886304254e+00,-8.865598123433551248e-01,-5.795603588230205938e-01,-4.620078090914799263e-01,-9.978393223591441874e-01,-1.068165935590685400e+00,-1.085959904437471923e+00,-1.093745856083168766e+00,-1.098046009149973079e+00,-1.100765819479862628e+00
-3.388152905533914905e-01,8.016733723312527427e-02,-1.614917409322043917e-01,-4.620078090914799263e-01,1.293697357798592185e-01,-3.174082860876643354e-03,-4.726104645672430521e-02,-6.907253811469621363e-02,-8.207822908868729617e-02,-9.070903453442602515e-02
-1.238976708631665646e+00,-4.985255582910105288e-01,-1.340213903845614840e-01,-4.620078090914799263e-01,1.293697357798592185e-01,-3.174082860876643354e-03,-4.726104645672430521e-02,-6.907253811469621363e-02,-8.207822908868729617e-02,-9.070903453442602515e-02
1.735601308123587261e+00,2.556146225939962768e+00,5.158842582241947028e+00,2.843124979024492238e-01,2.702906398197675752e+00,2.406797480669931932e+00,2.295655384207322403e+00,2.238280866962929050e+00,2.203350204157245695e+00,2.179877184247395849e+00
9.580580932871999300e-01,8.262678203910285291e-01,-3.589838432223621534e-01,1.776953111890307468e+00,-1.100290235148215778e-01,1.368348460599692895e-01,2.182377568311509863e-01,2.584227838963214507e-01,2.823274306907211373e-01,2.981637174480714081e-01
-6.913332848855092694e-01,-2.257131932582037981e-01,-2.828393808882370686e-01,-1.208328116085409132e+00,-2.696481462745499158e-01,-2.031825527805845577e-01,-1.799905366859857747e-01,-1.683185068350351865e-01,-1.612999506052792964e-01,-1.566119624012924094e-01
3.624811011832660412e-01,-5.247045226123403516e-01,-6.625487740283443339e-01,-4.620078090914799263e-01,-6.221029696461433112e-01,-7.131786512709155090e-01,-7.397203146389974560e-01,-7.521831213766778657e-01,-7.593900824628778690e-01,-7.640835199739913763e-01
4.825206229271588043e-01,2.351743628199471081e-01,6.009793065199705575e-01,2.843124979024492238e-01,1.492996824911411724e-01,6.681538171429636519e-02,3.903502474843936754e-02,2.520145617147542469e-02,1.694001080898135947e-02,1.145731058651583423e-02
2.034008033680039240e-01,4.149825125006608717e-01,6.098389672668994566e-01,2.843124979024492238e-01,1.492996824911411724e-01,6.681538171429636519e-02,3.903502474843936754e-02,2.520145617147542469e-02,1.694001080898135947e-02,1.145731058651583423e-02
4.384478939630043204e-01,-4.606349520364539374e-01,-7.846932432283845182e-01,-4.620078090914799263e-01,-6.221029696461433112e-01,-7.131786512709155090e-01,-7.397203146389974560e-01,-7.521831213766778657e-01,-7.593900824628778690e-01,-7.640835199739913763e-01
2.027997629862615447e+00,1.495898170926100113e+00,2.201936210186538290e+00,1.776953111890307468e+00,2.503367532325559086e+00,2.706795185664244485e+00,2.760248422839090221e+00,2.784096479547292002e+00,2.797483408871447530e+00,2.806014317549564208e+00
-8.234449416559754820e-01,-6.569771844464286081e-01,-7.793690433079738522e-01,1.776953111890307468e+00,-9.812011085881641170e-01,-7.198386003217891460e-01,-6.291124061146124991e-01,-5.834783720880021285e-01,-5.560658171455835630e-01,-5.377930735376414972e-01
1.237177912846354699e+00,8.572692255083929069e-01,5.947397283719809691e-01,1.776953111890307468e+00,-1.100290235148215778e-01,1.368348460599692895e-01,2.182377568311509863e-01,2.584227838963214507e-01,2.823274306907211373e-01,2.981637174480714081e-01
2.261052971458547556e-01,-1.081351974497461343e+00,-8.353931920759022356e-01,2.843124979024492238e-01,-1.107543803805931537e+00,-1.093155744416711261e+00,-1.082654609601279683e+00,-1.076373717865584334e+00,-1.072296276057659536e+00,-1.069465388992838939e+00
-4.604924872638946898e-01,-3.621193757746071773e-01,-2.696084139496069398e-01,-4.620078090914799263e-01,-6.221029696461433112e-01,-7.131786512709155090e-01,-7.397203146389974560e-01,-7.521831213766778657e-01,-7.593900824628778690e-01,-7.640835199739913763e-01
-7.528430228994709150e-01,-2.536144578638314662e-01,-1.737548079416731950e-01,-1.208328116085409132e+00,-2.696481462745499158e-01,-2.031825527805845577e-01,-1.799905366859857747e-01,-1.683185068350351865e-01,-1.612999506052792964e-01,-1.566119624012924094e-01
-1.857218495244719492e+00,-1.256303237376454662e+00,-8.366424582635408891e-01,-1.208328116085409132e+00,-9.778495259580384236e-01,-1.058176012014374612e+00,-1.079329403350411720e+00,-1.088773881649001574e+00,-1.094089082006576508e+00,-1.097473639014866054e+00
-2.106269289780759169e-01,6.570001484502174804e-02,-3.585516646493412396e-01,-4.620078090914799263e-01,1.293697357798592185e-01,-3.174082860876643354e-03,-4.726104645672430521e-02,-6.907253811469621363e-02,-8.207822908868729617e-02,-9.070903453442602515e-02
1.786770664427916655e+00,3.486188379460895437e+00,2.171354173913144781e+00,1.776953111890307468e+00,2.503367532325559086e+00,2.706795185664244485e+00,2.760248422839090221e+00,2.784096479547292002e+00,2.797483408871447530e+00,2.806014317549564208e+00
-1.684339170016519338e+00,-1.024516065115626651e+00,-7.253362173400412782e-01,-4.620078090914799263e-01,-9.978393223591441874e-01,-1.068165935590685400e+00,-1.085959904437471923e+00,-1.093745856083168766e+00,-1.098046009149973079e+00,-1.100765819479862628e+00
6.562193665982528623e-01,-9.499060167998397974e-02,7.793306249784426321e-01,-4.620078090914799263e-01,1.256518944229039203e+00,1.061817769868932171e+00,9.914577229386992707e-01,9.555858937027755795e-01,9.338895509725980704e-01,9.193576368388334252e-01
7.151204725597879452e-01,9.182386555725431387e-01,-3.549726858415116482e-01,1.776953111890307468e+00,-1.100290235148215778e-01,1.368348460599692895e-01,2.182377568311509863e-01,2.584227838963214507e-01,2.823274306907211373e-01,2.981637174480714081e-01
3.222851709580142332e-01,2.413746438434203612e-01,-1.742275032559148229e-01,2.843124979024492238e-01,1.492996824911411724e-01,6.681538171429636519e-02,3.903502474843936754e-02,2.520145617147542469e-02,1.694001080898135947e-02,1.145731058651583423e-02
-7.859238904027782135e-01,-1.430427796118985129e-01,-1.887865189345573069e-01,-1.208328116085409132e+00,-2.696481462745499158e-01,-2.031825527805845577e-01,-1.799905366859857747e-01,-1.683185068350351865e-01,-1.612999506052792964e-01,-1.566119624012924094e-01
-8.234449416559754820e-01,-6.569771844464286081e-01,-7.793570383476121632e-01,1.776953111890307468e+00,-9.812011085881641170e-01,-7.198386003217891460e-01,-6.291124061146124991e-01,-5.834783720880021285e-01,-5.560658171455835630e-01,-5.377930735376414972e-01
-3.817170405967426072e-01,1.855721146321640258e-01,5.879329158469009942e-01,-1.208328116085409132e+00,-2.696481462745499158e-01,-2.031825527805845577e-01,-1.799905366859857747e-01,-1.683185068350351865e-01,-1.612999506052792964e-01,-1.566119624012924094e-01
1.345807228440523695e-01,2.987616893162291926e-02,-5.621572930036909943e-01,1.776953111890307468e+00,-9.812011085881641170e-01,-7.198386003217891460e-01,-6.291124061146124991e-01,-5.834783720880021285e-01,-5.560658171455835630e-01,-5.377930735376414972e-01
1.859008029067389378e-01,5.389881329701186052e-01,1.958659166344767499e-01,-1.208328116085409132e+00,1.146814462782251631e+00,1.506804365686995606e+00,1.618667285228190034e+00,1.672607128943898180e+00,1.704278312197315293e+00,1.725101504398032004e+00
1.609337672258561724e+00,8.862038702846000149e-01,-3.554048644145325619e-01,1.776953111890307468e+00,-1.100290235148215778e-01,1.368348460599692895e-01,2.182377568311509863e-01,2.584227838963214507e-01,2.823274306907211373e-01,2.981637174480714081e-01
-1.685070160820866914e+00,-1.037950007333151126e+00,-7.186171910876065771e-01,-4.620078090914799263e-01,-9.978393223591441874e-01,-1.068165935590685400e+00,-1.085959904437471923e+00,-1.093745856083168766e+00,-1.098046009149973079e+00,-1.100765819479862628e+00
2.196125514862556471e+00,2.880627599501710545e+00,2.168805997476193070e-01,1.776953111890307468e+00,2.503367532325559086e+00,2.706795185664244485e+00,2.760248422839090221e+00,2.784096479547292002e+00,2.797483408871447530e+00,2.806014317549564208e+00
-6.546341974990277368e-01,-9.284117092517969461e-01,-6.249897549167441335e-01,-1.208328116085409132e+00,-2.696481462745499158e-01,-2.031825527805845577e-01,-1.799905366859857747e-01,-1.683185068350351865e-01,-1.612999506052792964e-01,-1.566119624012924094e-01
-3.803053171075046479e-01,-4.551235911267003109e-01,-2.419489852762675142e-01,2.843124979024492238e-01,-6.885959750402407265e-01,-7.064887024495422052e-01,-7.087580648180399345e-01,-7.091770311362309842e-01,-7.092214746568106243e-01,-7.091545269904464543e-01
-3.465422980942874376e-01,-4.199886653270207271e-01,-7.851494317221288100e-01,-4.620078090914799263e-01,-6.221029696461433112e-01,-7.131786512709155090e-01,-7.397203146389974560e-01,-7.521831213766778657e-01,-7.593900824628778690e-01,-7.640835199739913763e-01
-1.291957785492431343e+00,-8.767427007228562053e-01,-5.496421218266265285e-01,-4.620078090914799263e-01,-9.978393223591441874e-01,-1.068165935590685400e+00,-1.085959904437471923e+00,-1.093745856083168766e+00,-1.098046009149973079e+00,-1.100765819479862628e+00
-1.655830528646963895e+00,-1.071018172791673440e+00,-7.253666048959568347e-01,-4.620078090914799263e-01,-9.978393223591441874e-01,-1.068165935590685400e+00,-1.085959904437471923e+00,-1.093745856083168766e+00,-1.098046009149973079e+00,-1.100765819479862628e+00
8.784572558573673362e-01,-5.367606246024265726e-01,-1.976056629402657416e-01,-4.620078090914799263e-01,1.293697357798592185e-01,-3.174082860876643354e-03,-4.726104645672430521e-02,-6.907253811469621363e-02,-8.207822908868729617e-02,-9.070903453442602515e-02
1.138969087445911521e+00,-1.697039880128319023e-02,-6.324178241405414846e-01,-1.208328116085409132e+00,-2.696481462745499158e-01,-2.031825527805845577e-01,-1.799905366859857747e-01,-1.683185068350351865e-01,-1.612999506052792964e-01,-1.566119624012924094e-01
-1.567015145918734254e+00,-1.110286619273668229e+00,-7.460909180303509913e-01,-4.620078090914799263e-01,-9.978393223591441874e-01,-1.068165935590685400e+00,-1.085959904437471923e+00,-1.093745856083168766e+00,-1.098046009149973079e+00,-1.100765819479862628e+00
