4.090212925061161298e-01,-9.770084209183943491e-01,-7.808765605070455695e-01,-1.439198021164326935e+00
4.799551516489834468e-01,1.023532631438317964e+00,9.299364406959254037e-01,-2.878396042328653648e-01
-7.634646870545780395e-01,-9.770084209183943491e-01,-5.672382891562921525e-01,8.635188126985962054e-01
-1.465109840177513112e+00,-9.770084209183943491e-01,-1.042922438393333540e+00,2.878396042328653648e-01
-1.114287263616045465e+00,-9.770084209183943491e-01,-7.808765605070455695e-01,8.635188126985962054e-01
7.933054963394470249e-01,1.023532631438317964e+00,-1.182470708492269901e-01,-8.635188126985962054e-01
2.710549218553407469e-01,1.023532631438317964e+00,1.784489526098939072e+00,-1.439198021164326935e+00
8.063617607015500788e-01,1.023532631438317964e+00,-1.182470708492269901e-01,8.635188126985962054e-01
1.015261990495192723e+00,1.023532631438317964e+00,1.784489526098939072e+00,-2.878396042328653648e-01
8.585868181499607399e-01,1.023532631438317964e+00,1.784489526098939072e+00,8.635188126985962054e-01
4.644143309105583928e-01,-9.770084209183943491e-01,-1.042922438393333540e+00,2.878396042328653648e-01
-2.279986491449696728e-01,-9.770084209183943491e-01,-1.042922438393333540e+00,-8.635188126985962054e-01
-8.742507638634623435e-01,-9.770084209183943491e-01,-5.672382891562921525e-01,2.878396042328653648e-01
3.074673887646388604e-01,-9.770084209183943491e-01,-1.042922438393333540e+00,1.439198021164326935e+00
-9.562339281823086790e-01,1.023532631438317964e+00,9.299364406959254037e-01,1.439198021164326935e+00
8.977556112362684582e-01,1.023532631438317964e+00,-1.182470708492269901e-01,2.878396042328653648e-01
4.459499847757446012e-01,-9.770084209183943491e-01,-7.808765605070455695e-01,8.635188126985962054e-01
-1.034571514354924782e+00,1.023532631438317964e+00,9.299364406959254037e-01,-1.439198021164326935e+00
-8.387275489233845249e-01,1.023532631438317964e+00,1.784489526098939072e+00,-2.878396042328653648e-01
-8.465542446612411842e-01,-9.770084209183943491e-01,-5.672382891562921525e-01,-1.439198021164326935e+00
-2.003021299427485413e-01,-9.770084209183943491e-01,-7.808765605070455695e-01,-2.878396042328653648e-01
3.905569463713022826e-01,-9.770084209183943491e-01,-7.808765605070455695e-01,2.878396042328653648e-01
-2.926238606168188316e-01,-9.770084209183943491e-01,-5.672382891562921525e-01,-2.878396042328653648e-01
-1.256528008510669592e+00,1.023532631438317964e+00,-1.182470708492269901e-01,-2.878396042328653648e-01
-9.692901925444112887e-01,1.023532631438317964e+00,9.299364406959254037e-01,2.878396042328653648e-01
-1.243471744148566982e+00,1.023532631438317964e+00,-1.182470708492269901e-01,-1.439198021164326935e+00
1.015261990495192723e+00,1.023532631438317964e+00,1.784489526098939072e+00,-1.439198021164326935e+00
-9.562339281823086790e-01,1.023532631438317964e+00,9.299364406959254037e-01,8.635188126985962054e-01
-1.446645494042698932e+00,-9.770084209183943491e-01,-1.042922438393333540e+00,8.635188126985962054e-01
-8.742507638634623435e-01,-9.770084209183943491e-01,-5.672382891562921525e-01,-2.878396042328653648e-01
4.407863585626753400e-01,1.023532631438317964e+00,9.299364406959254037e-01,1.439198021164326935e+00
5.013430231801868642e-01,-9.770084209183943491e-01,-1.042922438393333540e+00,-8.635188126985962054e-01
-1.483574186312327292e+00,-9.770084209183943491e-01,-1.042922438393333540e+00,-1.439198021164326935e+00
1.641962679876119990e+00,1.023532631438317964e+00,9.299364406959254037e-01,-8.635188126985962054e-01
-7.634646870545780395e-01,-9.770084209183943491e-01,-5.672382891562921525e-01,1.439198021164326935e+00
-2.926238606168188316e-01,-9.770084209183943491e-01,-5.672382891562921525e-01,2.878396042328653648e-01
-2.741595144820045959e-01,-9.770084209183943491e-01,-1.042922438393333540e+00,2.878396042328653648e-01
-1.252769859627151261e+00,-9.770084209183943491e-01,-7.808765605070455695e-01,-1.439198021164326935e+00
8.063617607015500788e-01,1.023532631438317964e+00,-1.182470708492269901e-01,1.439198021164326935e+00
2.020594346377097228e+00,1.023532631438317964e+00,-1.182470708492269901e-01,1.439198021164326935e+00
-2.649273414145977279e-01,-9.770084209183943491e-01,-5.672382891562921525e-01,-1.439198021164326935e+00
-8.465542446612411842e-01,-9.770084209183943491e-01,-5.672382891562921525e-01,-8.635188126985962054e-01
8.585868181499607399e-01,1.023532631438317964e+00,1.784489526098939072e+00,1.439198021164326935e+00
-7.473336983886659235e-01,1.023532631438317964e+00,1.784489526098939072e+00,8.635188126985962054e-01
8.977556112362684582e-01,1.023532631438317964e+00,-1.182470708492269901e-01,-2.878396042328653648e-01
-1.114287263616045465e+00,-9.770084209183943491e-01,-7.808765605070455695e-01,1.439198021164326935e+00
2.318861287690330564e-01,1.023532631438317964e+00,1.784489526098939072e+00,2.878396042328653648e-01
-2.279986491449696728e-01,-9.770084209183943491e-01,-1.042922438393333540e+00,-1.439198021164326935e+00
2.318861287690330564e-01,1.023532631438317964e+00,1.784489526098939072e+00,-2.878396042328653648e-01
1.641962679876119990e+00,1.023532631438317964e+00,9.299364406959254037e-01,-1.439198021164326935e+00
-1.256528008510669592e+00,1.023532631438317964e+00,-1.182470708492269901e-01,2.878396042328653648e-01
3.905569463713022826e-01,-9.770084209183943491e-01,-7.808765605070455695e-01,-2.878396042328653648e-01
-1.483574186312327292e+00,-9.770084209183943491e-01,-1.042922438393333540e+00,-8.635188126985962054e-01
8.589523514686976668e-02,-9.770084209183943491e-01,-5.672382891562921525e-01,-1.439198021164326935e+00
3.074673887646388604e-01,-9.770084209183943491e-01,-1.042922438393333540e+00,8.635188126985962054e-01
4.407863585626753400e-01,1.023532631438317964e+00,9.299364406959254037e-01,8.635188126985962054e-01
2.125044461273917662e+00,1.023532631438317964e+00,-1.182470708492269901e-01,-1.439198021164326935e+00
2.125044461273917662e+00,1.023532631438317964e+00,-1.182470708492269901e-01,-8.635188126985962054e-01
7.933054963394470249e-01,1.023532631438317964e+00,-1.182470708492269901e-01,-1.439198021164326935e+00
1.602793886789811939e+00,1.023532631438317964e+00,9.299364406959254037e-01,8.635188126985962054e-01
3.050219674242748286e-02,-9.770084209183943491e-01,-5.672382891562921525e-01,1.439198021164326935e+00
2.710549218553407469e-01,1.023532631438317964e+00,1.784489526098939072e+00,-8.635188126985962054e-01
-1.215841167357522901e+00,-9.770084209183943491e-01,-7.808765605070455695e-01,2.878396042328653648e-01
4.459499847757446012e-01,-9.770084209183943491e-01,-7.808765605070455695e-01,1.439198021164326935e+00
-1.252769859627151261e+00,-9.770084209183943491e-01,-7.808765605070455695e-01,-8.635188126985962054e-01
-1.215841167357522901e+00,-9.770084209183943491e-01,-7.808765605070455695e-01,-2.878396042328653648e-01
-1.034571514354924782e+00,1.023532631438317964e+00,9.299364406959254037e-01,-8.635188126985962054e-01
2.020594346377097228e+00,1.023532631438317964e+00,-1.182470708492269901e-01,8.635188126985962054e-01
-2.372308222123765686e-01,-9.770084209183943491e-01,-1.042922438393333540e+00,1.439198021164326935e+00
-7.212211696644608150e-01,1.023532631438317964e+00,1.784489526098939072e+00,-8.635188126985962054e-01
-7.473336983886659235e-01,1.023532631438317964e+00,1.784489526098939072e+00,1.439198021164326935e+00
-2.372308222123765686e-01,-9.770084209183943491e-01,-1.042922438393333540e+00,8.635188126985962054e-01
-2.372308222123765686e-01,-9.770084209183943491e-01,-5.672382891562921525e-01,8.635188126985962054e-01
1.015261990495192723e+00,1.023532631438317964e+00,1.784489526098939072e+00,2.878396042328653648e-01
-2.833916875494119636e-01,-9.770084209183943491e-01,-7.808765605070455695e-01,-1.439198021164326935e+00
-2.372308222123765686e-01,-9.770084209183943491e-01,-5.672382891562921525e-01,1.439198021164326935e+00
1.602793886789811939e+00,1.023532631438317964e+00,9.299364406959254037e-01,1.439198021164326935e+00
1.772525323497146532e+00,1.023532631438317964e+00,9.299364406959254037e-01,-2.878396042328653648e-01
-1.465109840177513112e+00,-9.770084209183943491e-01,-1.042922438393333540e+00,-2.878396042328653648e-01
1.015261990495192723e+00,1.023532631438317964e+00,1.784489526098939072e+00,-8.635188126985962054e-01
-1.269584272872772424e+00,1.023532631438317964e+00,-1.182470708492269901e-01,8.635188126985962054e-01
5.013430231801868642e-01,-9.770084209183943491e-01,-1.042922438393333540e+00,-1.439198021164326935e+00
-2.003021299427485413e-01,-9.770084209183943491e-01,-7.808765605070455695e-01,2.878396042328653648e-01
-1.633734376731204863e-01,-9.770084209183943491e-01,-7.808765605070455695e-01,8.635188126985962054e-01
2.177269518722328989e+00,1.023532631438317964e+00,-1.182470708492269901e-01,2.878396042328653648e-01
-2.649273414145977279e-01,-9.770084209183943491e-01,-5.672382891562921525e-01,-8.635188126985962054e-01
